Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,neg,neu,pos,compound,sentiment
1032,"Nice, I started to learn machine learning a week ago, soon will join u after finishing basic courses!",UgzZ3zQNCo1O3F9ESWJ4AaABAg,http://www.youtube.com/channel/UC6scIoqfqdu81_006ZLvJUg,Eugene Bos,1,0,2020-09-25 08:44:01+00:00,uXLnbdHMf8w,1,Why I'm Starting Data Science Over Again.,2020-09-25,0.0,0.711,0.289,0.6476,positive
4835,"7:00 
I see you keeping up with your subs goals. Good job! Let me contribute one as well.",Ugxq6njOyOkIs4Ozwot4AaABAg,http://www.youtube.com/channel/UCqIL0JCFi5YKFf_C4Dm96Jw,Son Le,1,3,2020-05-11 09:40:43+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-11,0.0,0.739,0.261,0.6476,positive
5318,"If you would be interested in me doing a live stream where I review resumes or projects, please let me know in the comments below! Ultralearning Book: @t",UgwA5Xfsy8-yAGOkPj54AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,14,12,2020-03-27 15:15:35+00:00,a3VWq9smqhM,14,How to ULTRALEARN Data Science,2020-03-27,0.0,0.819,0.181,0.6476,positive
876,"Hey Ken, I would like to thank you for your advice and recommendation, keep it up!",Ugzc2f_QZX2N2EtyPW94AaABAg,http://www.youtube.com/channel/UCTQDXdzQQr9p7C4iU8GPTBA,Loan Nguyen,1,0,2020-09-30 01:30:05+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-09-30,0.0,0.711,0.289,0.6476,positive
5602,Hope you get well soon!,Ugys5-yjjvK837pO3aJ4AaABAg,http://www.youtube.com/channel/UCu-w4xU9ONqwBXiVUa6IkvQ,Jaemin Lee,1,0,2019-12-16 19:24:41+00:00,m5pwx3hgtzM,1,3 Reasons You Should NOT Become a Data Scientist,2019-12-16,0.0,0.362,0.638,0.6476,positive
4495,Subscribed! I really like how informative your channel is without being preachy. A lot of tech youtubers big themselves up to  a point where you feel you're too late or too shit. Your channel provides useful resources and info. Thanks,UgyDdCzj01qfX0aN8qF4AaABAg,http://www.youtube.com/channel/UC0Zxs_tDOHYudw1_lDPKt5w,roni123467,1,0,2020-05-17 06:43:10+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-17,0.079,0.726,0.195,0.6468,positive
4949,"hey man, i'm from Brasil, and i'm starting a project of soccer data analysis. Your videos are realy helping me out! Thank you!",UgxAmPVVW6HEiX_A7hN4AaABAg,http://www.youtube.com/channel/UCRqkWHCqEV0mFPqIgsQk08Q,Luiz Felipe Portelinha,1,2,2020-05-06 21:56:34+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-05-06,0.0,0.791,0.209,0.6467,positive
732,"I'm not a data scientist but next time my wife looks at me sideways for spending too much time doing nothing, my response will most definitely be: Yea the model's training!",UgwMy3-N7Xu1deqayZd4AaABAg,http://www.youtube.com/channel/UCYNcXdAjpcTAkK1svh8OeWA,D T,2,6,2020-10-05 19:11:50+00:00,WRF_dKZ_i24,2,Sh*t Data Scientists Say (Parody),2020-10-05,0.0,0.871,0.129,0.6464,positive
4462,"Would you recommend doing the deep learning courses by deeplearning.ai on Coursera? 
Really would like to know your thoughts..",UgxSSjq82umnz_0bqNJ4AaABAg,http://www.youtube.com/channel/UCS_9UxK9whowLUS1joQBWbQ,Mihir Bose,2,0,2020-05-18 02:27:01+00:00,1aXk2RViq3c,2,How to Make A Data Science Portfolio Website with Github Pages,2020-05-18,0.0,0.763,0.237,0.6461,positive
86,I liked how you outlined your goals!  You crushed your subscriber goal for 2020! congrats!,UgwhcW_W0ntF30SCmtt4AaABAg,http://www.youtube.com/channel/UCLLw7jmFsvfIVaUFsLs8mlQ,Data Viz by Luke,1,2,2020-11-19 01:52:58+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-11-19,0.134,0.527,0.339,0.6458,positive
4560,Very straightforward!! Added to my to-do list. Excited to see the advanced version!,Ugwf2rl-ryq6fq2yXGl4AaABAg,http://www.youtube.com/channel/UCu-w4xU9ONqwBXiVUa6IkvQ,Jaemin Lee,1,10,2020-05-15 14:38:08+00:00,1aXk2RViq3c,1,How to Make A Data Science Portfolio Website with Github Pages,2020-05-15,0.0,0.676,0.324,0.6458,positive
5083,"Hi Ken. Thank you so much for this series. This series is such a huge boost for people like me who are trying to learn data science on their own. I have a question regarding the data cleaning. In the video, you manually scrolled through the data to find odd values such as 'per hour', 'employer provided salary' etc. in the Salary Estimate column. But how would you find that kind of value when the data frame has hundreds of thousands or millions of rows? Is there any function or way to find those odd data without manually scrolling or searching?",UgxGTPxktpiTIbEzavl4AaABAg,http://www.youtube.com/channel/UCzhdXNhLJGFh6uEA0lyAaOQ,Kshitiz Sampang,1,1,2020-04-22 20:11:21+00:00,fhi4dOhmW-g,1,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-04-22,0.043,0.845,0.111,0.6452,positive
333,Did you know anyone who did their MS in DS at DePaul? I have a friend who is in that program and he said it's worth it but I was wondering if you knew anyone who did the program. I'm really considering doing a Master's in DS since I'm graduating with a BS in Finance from a B+ level school and I feel like I'll need an MS to get a good job in the field (I have bad ADHD and I'm not great at teaching myself things so I don't think the self-taught route is for me). Did you know anyone who did that program? How was their post grad job placement? Do you think the CS program was better?,Ugyj6Os5-OYhWQzJ4vN4AaABAg,http://www.youtube.com/channel/UCeU4BrC7zu6g77ORRGmISEQ,Ian,1,4,2020-10-30 17:11:38+00:00,domVw8isGOI,1,How I Chose My Masters Degree for Breaking into Data Science,2020-10-30,0.071,0.81,0.119,0.645,positive
2550,"It should be called "" CPU "", and let the viewer be surprised. 

Ken : Turn on CPU
Frn : ok!! 
Frn : woaahhhhhhhh!!!!",UgwduVcfwhAQtAPtAQl4AaABAg,http://www.youtube.com/channel/UC3Gb55DMmn5RIxG7ix-XkXg,Mohit Nagarkoti,0,1,2020-07-25 14:48:22+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-25,0.0,0.774,0.226,0.6449,positive
2843,"""Thank GOD"" 🙏🏾, and thank you very much for your support and time 😉 I am using recycling (aluminum cans and plastic bottles) I know there's several nuggets to be expressed 🙄 but I don't have a clue on how to express this information to a website 🤔 Do you have ANY ideas or suggestions 😐 Let me know 👍🏿",UgyhdxupToLJYjc3_3B4AaABAg,http://www.youtube.com/channel/UCENYhbE5dvjkapUkblUuLmA,Inquire98,4,11,2020-07-17 17:13:41+00:00,4OZip0cgOho,4,How I Would Learn Data Science (If I Had to Start Over),2020-07-17,0.0,0.866,0.134,0.6447,positive
5545,"Hello Ken, I love your videos. I have a question.
How I can know if I am ready for applying to internships or not? I have done few online courses on data science and worked on some projects during the course but still I have low confidence which always stops me from applying to internships.",UgzBKPsjFqvMuSL4Yn14AaABAg,http://www.youtube.com/channel/UCUmej4D4CbKEMPsqNh94Xsw,Abhishek Sharma,6,2,2020-01-18 20:49:41+00:00,Q9FjwzKFPuM,6,Data Science Certificate vs Bootcamp vs Masters Degree,2020-01-18,0.081,0.763,0.156,0.6428,positive
692,"Hey Ken, I am in the process of changing my major from a B.S. in Speech-Language Pathology (SLP) to Data Science as the ROI (Return on Investment) is sub par in SLP and I have discovered many interesting facets associated with Data Science. I have to take some prereqs before I can apply to my university's B.S. in Data Science program. However, I became concerned as you mentioned that Data Science COULD become oversaturated even if I have a Master's degree (SLP is too since they'll take anyone ranging from pre-med to Underwater Basket Weaving). Will I keep a high-paying job if I make this transition now and have a few years of experience after earning a grad degree, or should I do the following: 1) B.S. in Data Science with Actuarial Science Minor 2) B.A. or B.S. in Stats with a Minor in Computer Science 3) Pick something in tech, business, econ/finance, or another field. After learning from the recent pandemic and reevaluating my college career, I have surmised that I want to do a tech, math, computer, business, or finance/econ-based job from home. I was misled (many of my classmates as well) by those in SLP and believed I could do work from home, but just like many majors they use work-from-home as a marketing strategy and omit info that there are many strings attached to this premise.",UgyTcMHo4Khg7lBmygZ4AaABAg,http://www.youtube.com/channel/UCvHek7Ifj8H3JUx-Bn4pFMg,Luke Alexander,2,1,2020-10-07 16:08:28+00:00,Q9FjwzKFPuM,2,Data Science Certificate vs Bootcamp vs Masters Degree,2020-10-07,0.0,0.971,0.029,0.6428,positive
1562,"I really appreciate you doing this. I am a Physician, but data is the future. Thank. 🙏🏾",Ugw_sTWhfSF1uiDCKoR4AaABAg,http://www.youtube.com/channel/UCORpbkB87ttSByQD3tajvAw,Alexander Cabrera MD,1,5,2020-08-31 03:35:25+00:00,zSwM5uVeylU,1,Math Needed for Mastering Data Science,2020-08-31,0.0,0.696,0.304,0.6424,positive
204,I don't waste my 40 minutes here doing all along what DP's doing. Thanks KenJ and Data Professor.,UgwOaFUqYfxGtMPJzu94AaABAg,http://www.youtube.com/channel/UCuGB6w0Ck2ITGVjnQrD7oMA,Brian Ivan Cusuanto,1,1,2020-11-08 13:57:06+00:00,mEZ1Hj5yQ-8,1,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-11-08,0.0,0.741,0.259,0.6407,positive
2804,May I know the best laptop for data scientist? ^^,UgwFlN9solQGCFyFna14AaABAg,http://www.youtube.com/channel/UCSUMeCOXimhWRLp96WHq0eQ,Blessed Ideas,2,1,2020-07-18 15:10:55+00:00,I3FBJdiExcg,2,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-18,0.0,0.656,0.344,0.6369,positive
3604,"great vid man, i also come from business background , and now struggling to learn DS and ML especially the math part. keep up the good job",UgwpxfKvMjaKa7f6n7d4AaABAg,http://www.youtube.com/channel/UC7S67tSw3szeasaC833bhuA,Dimas Adhitya,1,0,2020-06-13 00:19:38+00:00,XjC3FPL-S78,1,The REAL Reason You're Struggling to Learn Data Science,2020-06-13,0.088,0.692,0.22,0.6369,positive
3439,"Build a project for next Ryder Cup winner...I'm fact don't need to as it'll be Europe ;) 
enjoyed the video. From Northern Ireland",Ugz3o5FNRkV4l3M7hNR4AaABAg,http://www.youtube.com/channel/UCJRKmKM9vduWKN2P0fJ5DsA,Robert Anderson,2,1,2020-06-21 20:04:09+00:00,m5pwx3hgtzM,2,3 Reasons You Should NOT Become a Data Scientist,2020-06-21,0.0,0.794,0.206,0.6369,positive
1498,i love you,UgyLPrQxR01cg3FWZpN4AaABAg,http://www.youtube.com/channel/UC0CU1Ylpz6t4Sqi11GVeR5g,Elisabeth Mpatu,1,1,2020-09-01 17:23:05+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-09-01,0.0,0.192,0.808,0.6369,positive
3901,I love how quick to point your videos are. Not enough YouTubers do this.,UgziyiuHLhLtijPDUJ14AaABAg,http://www.youtube.com/channel/UCsm1wtA1-2_pS8cu2eAqlGA,Callumbous,1,2,2020-06-04 04:19:09+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-06-04,0.0,0.741,0.259,0.6369,positive
3900,I am a beginner in data science and would love to do a project based on astronomy. Do you have any suggestions?,Ugz213EoZ45T6L4TmsB4AaABAg,http://www.youtube.com/channel/UCShLM1xb1Ua-1090j8rY7iA,SHIVAM RAJPUT,2,8,2020-06-04 04:20:14+00:00,8igH8qZafpo,2,3 Proven Data Science Projects for Beginners (Kaggle),2020-06-04,0.0,0.811,0.189,0.6369,positive
3395,I also love the background music. Can you tell me where can I find it?,UgxAeWoslA2jPXzg9Vp4AaABAg,http://www.youtube.com/channel/UCYs66qVsMe-IIkzNt9-PePQ,Sumit Agrawal,1,1,2020-06-24 13:45:34+00:00,fhi4dOhmW-g,1,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-06-24,0.0,0.741,0.259,0.6369,positive
345,"Hi ken, thank you for the video tutorial. However, my code works in reverse. The 'keyword' search works at the end of the Scrapping. Any help?",UgxZoOceW21ag42tnhx4AaABAg,http://www.youtube.com/channel/UCck3q5ZxN-LMmHebWZa-GcQ,waweru wachege,1,1,2020-10-30 06:55:20+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-10-30,0.0,0.822,0.178,0.6369,positive
4918,Love your content buddy.. i wanted to know what are your thoughts on IBM data science course offered by Coursera because i have undertaken this course and many others have as well... i just wanted to know where will it take me,Ugw_GF09w-I4S1kiCp54AaABAg,http://www.youtube.com/channel/UCcgVId5rxBo9AYFci8j7vxg,MohamedHusain Kardi,2,1,2020-05-08 15:45:55+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-05-08,0.0,0.9,0.1,0.6369,positive
2134,"I love the new lighting, really ups the professionalism of the channel",UgwrMLp3ChjGGyuRih94AaABAg,http://www.youtube.com/channel/UCVTqeQ3AVXLKWxB8RRc0wQQ,Dennis Farmer,1,1,2020-08-09 14:43:36+00:00,vQGJvmhpq_s,1,The Plagiarism Problem in Data Science,2020-08-09,0.0,0.704,0.296,0.6369,positive
290,"Hey Ken
Love your videos bro
Can you suggest schools that give weightage to Sports analytics in their curriculum?",Ugw83IC9uoZBk7_UuWZ4AaABAg,http://www.youtube.com/channel/UCzF9ayatF68jNLludwn93hg,Harsh Parikh,1,1,2020-11-03 07:13:12+00:00,domVw8isGOI,1,How I Chose My Masters Degree for Breaking into Data Science,2020-11-03,0.0,0.811,0.189,0.6369,positive
4094,you are chill and compose and like DJ Khaled would say I appreciate you.,Ugyq9GCuUOza7tJWsmV4AaABAg,http://www.youtube.com/channel/UCTK1NY45EEHSR4OU9jtIwRA,That Guy,1,1,2020-05-28 11:59:32+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-28,0.0,0.679,0.321,0.6369,positive
4005,Would be best if you make a practical tutorial for beginners,UgzIKdhfLReoPr7Ck_p4AaABAg,http://www.youtube.com/channel/UCwtbEfInt2XC05aK2neooNA,jp b,2,1,2020-05-31 11:44:19+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-05-31,0.0,0.682,0.318,0.6369,positive
1016,I’d love to attend the Deep Learning Demystified session,UgywFEkodlQHVpVVnox4AaABAg,http://www.youtube.com/channel/UC0ktZVjD1zA9rTLvtDeKkmA,Christian Lopez,0,0,2020-09-26 15:18:06+00:00,BBDiadC8BvE,0,5 Essential Data Science Projects for Your Portfolio,2020-09-26,0.0,0.656,0.344,0.6369,positive
444,Love it,Ugxz9K5Pm00ltrl-tnd4AaABAg,http://www.youtube.com/channel/UCDoIFHMTKsgIweO-OZt1ecw,Chris Lovejoy,2,2,2020-10-22 10:32:51+00:00,WRF_dKZ_i24,2,Sh*t Data Scientists Say (Parody),2020-10-22,0.0,0.192,0.808,0.6369,positive
4069,The best.,UgzMK24f_VNzwvlCyPN4AaABAg,http://www.youtube.com/channel/UCiBwgXWweo8gdOX8A_MuNPw,Eruel Santos,1,1,2020-05-29 11:30:11+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-05-29,0.0,0.192,0.808,0.6369,positive
1779,Hello sir thanks for this project. Can you please make a video on datascience project using image datasets,UgzMw-yjK8QIueiqrN94AaABAg,http://www.youtube.com/channel/UCgnhkB0Xhy3InBLXq_fmNJw,Pranay Pokala,2,0,2020-08-25 07:18:01+00:00,MpF9HENQjDo,2,Data Science Project from Scratch - Part 1 (Project Planning),2020-08-25,0.0,0.743,0.257,0.6369,positive
305,I think universitty of waterloo is best for getting a fang job in bay,UgxW4q9ebzrz90ecupp4AaABAg,http://www.youtube.com/channel/UCCYyu8FDsIib93_gzkSrDsA,Muhammad Hashir,3,1,2020-11-01 05:14:44+00:00,domVw8isGOI,3,How I Chose My Masters Degree for Breaking into Data Science,2020-11-01,0.0,0.724,0.276,0.6369,positive
2420,"@ ken jee do u recommend all this 3 programs in that order, as in 1st start with kaggle micro courses, then when done move onto google machine learning crash course ,and then when done fast AI, because towards the end of the video u emphasized a lot on kaggle but did not mention the other 2 programs,so do I need to take the three in that order to grow my understanding in beginning data science or any 1 of the three will do,..please kindly elaborate",UgzorUk08L1Mk2mA4wZ4AaABAg,http://www.youtube.com/channel/UC5i2_QeFDiDNkMiZ_vez3NA,opeyemi ojo,2,1,2020-07-30 08:00:05+00:00,Ip50cXvpWY4,2,The Best Free Data Science Courses Nobody is Talking About,2020-07-30,0.022,0.905,0.073,0.6369,positive
3837,love krish sir,UgwpsepRWShyJk7Pvy14AaABAg,http://www.youtube.com/channel/UC5DVoV048Etk-Tyjh24kATQ,yash mudgil,0,1,2020-06-05 14:59:01+00:00,4qZINLzwYyk,0,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],2020-06-05,0.0,0.323,0.677,0.6369,positive
2440,"Hi, Ken, when tuning the model for random forest, you use RandomizedSearchCV and then GridSearchCV. Your comment is 
""Because the total feature space is so large, I used a randomized search to narrow down the paramters for the model. I took the best model from this and did a more granular search 
""
Do your mean the GridSearchCV' parameters are based on the its above RandomizedSearchCV' results?",UgxbM0ptt3bkAgXoN614AaABAg,http://www.youtube.com/channel/UC-uAJZbwh0jXH1joA0vqGNw,Rolling Stone,1,1,2020-07-29 13:03:26+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-29,0.0,0.936,0.064,0.6369,positive
2805,"Guys, my CSS is not rendering any one could help me? Thank you @Ken Jee and @Data Professor for bring that kind of content.",UgxGKmlHe7oXS_Gco5l4AaABAg,http://www.youtube.com/channel/UCvGETwjin2uireEeulQTb9g,bruno vinicius,0,1,2020-07-18 15:00:15+00:00,mEZ1Hj5yQ-8,0,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-07-18,0.0,0.809,0.191,0.6369,positive
983,I would love to attend session on Building intellegent recommender systems.,Ugy1ffd6awFKnSDM6Kt4AaABAg,http://www.youtube.com/channel/UCfS0qq1uwg55KrdGbUnIjuA,Surya V,0,0,2020-09-26 19:46:46+00:00,BBDiadC8BvE,0,5 Essential Data Science Projects for Your Portfolio,2020-09-26,0.0,0.682,0.318,0.6369,positive
2346,Love the review.,UgxS0L5odZxapzeLYO14AaABAg,http://www.youtube.com/channel/UCkMQK_wABCPhExhKrha_qZg,G Studio,1,2,2020-08-01 17:00:40+00:00,rdo8YBasqqA,1,Reviewing Your Data Science Projects - Episode 13 (BONUS LinkedIn Review),2020-08-01,0.0,0.323,0.677,0.6369,positive
451,"Hello Ken and all data scientists here,
I just started my Data science journey and currently I am going through Machine learning.
In ML course which I am enrolled they mostly use sklearn library to build models.
Is that a best approach or should I learn building model from scratch?",UgxqCEffpRrdy2NRFoZ4AaABAg,http://www.youtube.com/channel/UCIe9RRU4zI8QDksXFWWRA5A,Rakshit Vyas,2,1,2020-10-21 17:11:33+00:00,8igH8qZafpo,2,3 Proven Data Science Projects for Beginners (Kaggle),2020-10-21,0.0,0.913,0.087,0.6369,positive
4660,"Hello everyone it's ->

Yeah right, you probably heard it .
:) 
Awsome channel for data science.keep it up",Ugx6-_bpHJPKd7FjBRJ4AaABAg,http://www.youtube.com/channel/UC3Gb55DMmn5RIxG7ix-XkXg,Mohit Nagarkoti,1,1,2020-05-13 16:04:14+00:00,UcilY6HDuL8,1,10000 Subscriber and 100th Video Special (Data Science),2020-05-13,0.0,0.755,0.245,0.6369,positive
2512,sir which is best for data visualization Python or Tableau,Ugw4lzpxa5K09-9vOnZ4AaABAg,http://www.youtube.com/channel/UCCYyu8FDsIib93_gzkSrDsA,Muhammad Hashir,2,0,2020-07-27 06:00:55+00:00,_rbrdNTpZGo,2,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-27,0.0,0.682,0.318,0.6369,positive
3615,Hi. Thank you for this video. Myself I’m a undergrad majoring in  business information systems. I’ve been trying watching videos on data science and etc. I’m still trying to navigate what I want to do in the future with my major. Also I’ve been getting my certifications and areas in data science and cyber security too.,Ugxa84W5OJuZ95dbPHd4AaABAg,http://www.youtube.com/channel/UCi2iYhuIn7Kn1k7cwJQmq1A,Sandra Nwankwo,1,0,2020-06-12 19:22:08+00:00,XjC3FPL-S78,1,The REAL Reason You're Struggling to Learn Data Science,2020-06-12,0.0,0.892,0.108,0.6369,positive
2787,"Hello,
Thanks for the video. I heard you told about deep learning for this dataset (included categorical and non categorical features). It is a typical data that we usually see. Could you please make a video and build a deep learning model?",UgyS8Igs1SaT-MR7NCl4AaABAg,http://www.youtube.com/channel/UCc9i2bWvqH_vcdNvdGqkPow,Dũng Huy,1,1,2020-07-19 07:14:24+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-19,0.0,0.874,0.126,0.6369,positive
175,"Can you please link your wallpaper?
Thanks",UgxM399uHfP8FPuFo5V4AaABAg,http://www.youtube.com/channel/UCG-BXl4KSGcehImTnoDmxFg,Kushaal Tummala,3,1,2020-11-11 13:17:49+00:00,8igH8qZafpo,3,3 Proven Data Science Projects for Beginners (Kaggle),2020-11-11,0.0,0.49,0.51,0.6369,positive
1421,I love hands-on learning,UgwKeX7m3NxqKJisCGF4AaABAg,http://www.youtube.com/channel/UCDrzWvX-fQp4Ji3P6sWmtLA,Harshita Chaurasia,1,2,2020-09-04 15:24:30+00:00,-pdXWmj9xxU,1,How I Learn Data Science Through Studying Other People's Code | #66DaysOfData,2020-09-04,0.0,0.323,0.677,0.6369,positive
4067,"Again, special thank you to the Data Professor for working with me to produce this video: https://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q. 
For the more basic website version, check out this video: https://www.youtube.com/watch?v=1aXk2RViq3c",UgwgbMxin_Ljo05UA1d4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,8,9,2020-05-29 13:02:23+00:00,mEZ1Hj5yQ-8,8,How to Build a Data Science Portfolio Website with Hugo & Github Pages [feat. Data Professor],2020-05-29,0.0,0.833,0.167,0.6369,positive
3316,Can you please guide on some of the good IT Courses/Certifications where coding skills are not required?,UgwICUoE4r2kvz2Yfkt4AaABAg,http://www.youtube.com/channel/UCs7oD5ms80Kdt3uoTtc0aHw,curious aadi,2,1,2020-06-29 08:37:56+00:00,Ip50cXvpWY4,2,The Best Free Data Science Courses Nobody is Talking About,2020-06-29,0.0,0.743,0.257,0.6369,positive
1954,"Hey I’m an SJSU studying Business Analytics, I would love to get my github/linked in to get reviewed if possible.",UgxXftFmSubM8-mP6-V4AaABAg,http://www.youtube.com/channel/UCEYnIteWl35iXkr9V6CuqRw,Ari Tavakoli,1,1,2020-08-19 15:50:19+00:00,SsGKZe4dVyk,1,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-19,0.0,0.811,0.189,0.6369,positive
179,I am a QA for 10 years and taking MS in Computer science with focus on Machine Learning. Do I have a chance of getting or successfully transitioning to a career change?,Ugz46buxxPnrkX-2tOh4AaABAg,http://www.youtube.com/channel/UCXpsLV8dpASZ1Lm0dGlm34w,marjorie moreno,1,1,2020-11-10 20:49:51+00:00,Q9FjwzKFPuM,1,Data Science Certificate vs Bootcamp vs Masters Degree,2020-11-10,0.0,0.828,0.172,0.6369,positive
1193,please improve audio quality,UgwUWGt1_rUSptaUdPh4AaABAg,http://www.youtube.com/channel/UCCgGQqFC9_AfcMHdYCzEzCQ,manish bolbanda,3,0,2020-09-15 06:17:12+00:00,I3FBJdiExcg,3,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-09-15,0.0,0.278,0.722,0.6369,positive
3166,you are best,Ugx10pse4HooFWGdzM14AaABAg,http://www.youtube.com/channel/UCcI5MfjwpGbCsFTpQyaJ-TQ,kapil .sirohi,1,1,2020-07-06 11:58:59+00:00,Ip50cXvpWY4,1,The Best Free Data Science Courses Nobody is Talking About,2020-07-06,0.0,0.323,0.677,0.6369,positive
1231,Love the content,Ugxc26gE-qNVzoSWC_V4AaABAg,http://www.youtube.com/channel/UC4SBIu26grLANnvotcc1NTw,KWARN KHAM,1,1,2020-09-12 14:41:54+00:00,jf3j0lWmFPU,1,The 5 Pillars of Success I Live By,2020-09-12,0.0,0.323,0.677,0.6369,positive
893,Multi-instance GPU (MIG) Best Practices  for Deep Learning Training and Inference,Ugyba4XZTqXVRuYgs-94AaABAg,http://www.youtube.com/channel/UCvbf3hcMoxnN5CeOdgRDxww,Christian Smithson,0,0,2020-09-28 21:51:26+00:00,BBDiadC8BvE,0,5 Essential Data Science Projects for Your Portfolio,2020-09-28,0.0,0.704,0.296,0.6369,positive
2536,THIS MAN IS LIVING HIS BEST LIFE.,UgxPPLPAacxRP_CG4yp4AaABAg,http://www.youtube.com/channel/UCV0XasiN2IqVwvxOaOacqDA,OptimizedPran,1,1,2020-07-26 02:50:50+00:00,_rbrdNTpZGo,1,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-26,0.0,0.588,0.412,0.6369,positive
1943,"Cool, that's a good plan #60DaysDataInsight",UgzuuFD_ecBzJB10N9h4AaABAg,http://www.youtube.com/channel/UCPjDkY3HIlJT4fjLLJK2wOA,Akhand pratap singh,3,2,2020-08-19 18:16:32+00:00,SsGKZe4dVyk,3,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-19,0.0,0.366,0.634,0.6369,positive
4376,"Hello from Brazil, i loved your video, i'm trying to use ML(Neural network and random forest) in human body signals.  I want to develop a project that can predict which muscle in shoulder needs a surgery.",Ugx4zxmLjYJcQQc_K2B4AaABAg,http://www.youtube.com/channel/UCh2x4ztfjF7p_-iIOg-dshw,Pedro Olavo,1,1,2020-05-20 22:36:54+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-20,0.0,0.852,0.148,0.6369,positive
3665,Love this series 👍👍,UgxVJrTFxKUZAgobcQt4AaABAg,http://www.youtube.com/channel/UCJdq03jaH2ZsbPWJ6SFpuoQ,Pisole,0,0,2020-06-12 07:25:51+00:00,BZFfNwj7JhE,0,Different Data Science Roles Explained (by a Data Scientist),2020-06-12,0.0,0.417,0.583,0.6369,positive
5450,"I did a sentiment analysis where I compared several models, and logistic regression performed the best. I then scraped my own data from twitter for a predictive analysis.",UgweIKhXmtGLw8SmM714AaABAg,http://www.youtube.com/channel/UCA6ePnuL_kCMQHKhrDFvtgA,Beanz,2,0,2020-02-24 02:08:45+00:00,yukdXV9LR48,2,The Projects You Should Do To Get A Data Science Job,2020-02-24,0.0,0.84,0.16,0.6369,positive
4492,"Thank you for uploading videos and help us to develop new skills.
Going through the book which you mentioned in the video (ultralearning).
Will re-watch  the video once I complete the book.",UgydPmKDQhqSNEBvY214AaABAg,http://www.youtube.com/channel/UCBIP105t-R6kkejOviVNS2A,Scotch Bright,1,0,2020-05-17 10:08:16+00:00,a3VWq9smqhM,1,How to ULTRALEARN Data Science,2020-05-17,0.0,0.848,0.152,0.6369,positive
3249,Which language is best for data science : R or PYTHON?,Ugx69-7QjoybGWLzFm14AaABAg,http://www.youtube.com/channel/UCN1Zsm_6pQRNuqqMZ_zO8Jw,Arpit Singh,2,1,2020-07-02 11:53:49+00:00,xjhW1rSQeik,2,Data Science Advice for College Students,2020-07-02,0.0,0.656,0.344,0.6369,positive
2614,Kaggle - since you love the courses,UgzHRlCaRTVGJqbNQd54AaABAg,http://www.youtube.com/channel/UC3xK1y7BkMyMQ7yUT9nDfiw,Anthony Vu,0,1,2020-07-24 17:17:47+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-24,0.0,0.543,0.457,0.6369,positive
